,B_mcrsvrmcrmres,B_mngsvrmngmres,B_mcrsvrallcode,B_mcrsvrcode4xxRateFail,B_mcrsvrcode5xxRateFail,B_mngsvrallcode,B_mngsvrcode4xxRateFail,B_mngsvrcode5xxRateFail,B_mjssvrcode5xxRateFail,B_mjssvrallcode,B_mjssvrcode4xxRateFail,W_mcrsvrmcrmres,W_mngsvrmngmres,W_mcrsvrallcode,W_mcrsvrcode4xxRateFail,W_mcrsvrcode5xxRateFail,W_mngsvrallcode,W_mngsvrcode4xxRateFail,W_mngsvrcode5xxRateFail,W_mjssvrcode5xxRateFail,W_mjssvrallcode,W_mjssvrcode4xxRateFail,I_mcrsvrmcrmres,I_mngsvrmngmres,I_mcrsvrallcode,I_mcrsvrcode4xxRateFail,I_mcrsvrcode5xxRateFail,I_mngsvrallcode,I_mngsvrcode4xxRateFail,I_mngsvrcode5xxRateFail,I_mjssvrcode5xxRateFail,I_mjssvrallcode,I_mjssvrcode4xxRateFail,AI_mcrsvrmcrmres,AI_mngsvrmngmres,AI_mcrsvrallcode,AI_mcrsvrcode4xxRateFail,AI_mcrsvrcode5xxRateFail,AI_mngsvrallcode,AI_mngsvrcode4xxRateFail,AI_mngsvrcode5xxRateFail,AI_mjssvrcode5xxRateFail,AI_mjssvrallcode,AI_mjssvrcode4xxRateFail,IJ_mcrsvrmcrmres,IJ_mngsvrmngmres,IJ_mcrsvrallcode,IJ_mcrsvrcode4xxRateFail,IJ_mcrsvrcode5xxRateFail,IJ_mngsvrallcode,IJ_mngsvrcode4xxRateFail,IJ_mngsvrcode5xxRateFail,IJ_mjssvrcode5xxRateFail,IJ_mjssvrallcode,IJ_mjssvrcode4xxRateFail,IE_mcrsvrmcrmres,IE_mngsvrmngmres,IE_mcrsvrallcode,IE_mcrsvrcode4xxRateFail,IE_mcrsvrcode5xxRateFail,IE_mngsvrallcode,IE_mngsvrcode4xxRateFail,IE_mngsvrcode5xxRateFail,IE_mjssvrcode5xxRateFail,IE_mjssvrallcode,IE_mjssvrcode4xxRateFail,S_mcrsvrmcrmres,S_mngsvrmngmres,S_mcrsvrallcode,S_mcrsvrcode4xxRateFail,S_mcrsvrcode5xxRateFail,S_mngsvrallcode,S_mngsvrcode4xxRateFail,S_mngsvrcode5xxRateFail,S_mjssvrcode5xxRateFail,S_mjssvrallcode,S_mjssvrcode4xxRateFail,AC_mcrsvrmcrmres,AC_mngsvrmngmres,AC_mcrsvrallcode,AC_mcrsvrcode4xxRateFail,AC_mcrsvrcode5xxRateFail,AC_mngsvrallcode,AC_mngsvrcode4xxRateFail,AC_mngsvrcode5xxRateFail,AC_mjssvrcode5xxRateFail,AC_mjssvrallcode,AC_mjssvrcode4xxRateFail,L_mcrsvrmcrmres,L_mngsvrmngmres,L_mcrsvrallcode,L_mcrsvrcode4xxRateFail,L_mcrsvrcode5xxRateFail,L_mngsvrallcode,L_mngsvrcode4xxRateFail,L_mngsvrcode5xxRateFail,L_mjssvrcode5xxRateFail,L_mjssvrallcode,L_mjssvrcode4xxRateFail,R_mcrsvrmcrmres,R_mngsvrmngmres,R_mcrsvrallcode,R_mcrsvrcode4xxRateFail,R_mcrsvrcode5xxRateFail,R_mngsvrallcode,R_mngsvrcode4xxRateFail,R_mngsvrcode5xxRateFail,R_mjssvrcode5xxRateFail,R_mjssvrallcode,R_mjssvrcode4xxRateFail,M_mcrsvrmcrmres,M_mngsvrmngmres,M_mcrsvrallcode,M_mcrsvrcode4xxRateFail,M_mcrsvrcode5xxRateFail,M_mngsvrallcode,M_mngsvrcode4xxRateFail,M_mngsvrcode5xxRateFail,M_mjssvrcode5xxRateFail,M_mjssvrallcode,M_mjssvrcode4xxRateFail,AA_mcrsvrmcrmres,AA_mngsvrmngmres,AA_mcrsvrallcode,AA_mcrsvrcode4xxRateFail,AA_mcrsvrcode5xxRateFail,AA_mngsvrallcode,AA_mngsvrcode4xxRateFail,AA_mngsvrcode5xxRateFail,AA_mjssvrcode5xxRateFail,AA_mjssvrallcode,AA_mjssvrcode4xxRateFail,AB_mcrsvrmcrmres,AB_mngsvrmngmres,AB_mcrsvrallcode,AB_mcrsvrcode4xxRateFail,AB_mcrsvrcode5xxRateFail,AB_mngsvrallcode,AB_mngsvrcode4xxRateFail,AB_mngsvrcode5xxRateFail,AB_mjssvrcode5xxRateFail,AB_mjssvrallcode,AB_mjssvrcode4xxRateFail,IA_mcrsvrmcrmres,IA_mngsvrmngmres,IA_mcrsvrallcode,IA_mcrsvrcode4xxRateFail,IA_mcrsvrcode5xxRateFail,IA_mngsvrallcode,IA_mngsvrcode4xxRateFail,IA_mngsvrcode5xxRateFail,IA_mjssvrcode5xxRateFail,IA_mjssvrallcode,IA_mjssvrcode4xxRateFail,AS_mcrsvrmcrmres,AS_mngsvrmngmres,AS_mcrsvrallcode,AS_mcrsvrcode4xxRateFail,AS_mcrsvrcode5xxRateFail,AS_mngsvrallcode,AS_mngsvrcode4xxRateFail,AS_mngsvrcode5xxRateFail,AS_mjssvrcode5xxRateFail,AS_mjssvrallcode,AS_mjssvrcode4xxRateFail,AP_mcrsvrmcrmres,AP_mngsvrmngmres,AP_mcrsvrallcode,AP_mcrsvrcode4xxRateFail,AP_mcrsvrcode5xxRateFail,AP_mngsvrallcode,AP_mngsvrcode4xxRateFail,AP_mngsvrcode5xxRateFail,AP_mjssvrcode5xxRateFail,AP_mjssvrallcode,AP_mjssvrcode4xxRateFail
1558198200,26.0,26.964,393.0,0.0,0.0,1759.0,0.0,0.0,24.0,1905.0,0.0,254.575,574.453,1385.0,4.1155,0.4332,2727.0,0.2934,0.0,0.0,1945.0,0.8226,195.684,459.728,833.0,0.0,0.0,4636.0,0.1726,0.0431,0.0,6663.0,0.2401,382.759,680.218,1701.0,1.1758,0.0,3182.0,0.5343,0.0,0.0,2683.0,1.1182,23.0,48.806,279.0,0.0,0.0,827.0,0.0,0.0,0.0,866.0,0.0,7.89,35.484,547.0,0.0,0.0,3086.0,0.0,0.0,0.0,2854.0,0.0,18.112,36.0,878.0,0.0,0.0,2914.0,0.0,0.0,0.0,2961.0,0.0,24.0,38.518,337.0,0.0,0.0,1231.0,0.0,0.0,0.0,1216.0,0.0,193.249,207.792,2910.0,2.268,0.0,11738.0,1.0479,0.017,0.0,6557.0,4.1635,216.0,275.875,485.0,0.4124,0.2062,2135.0,0.5621,0.0,0.0,2708.0,0.0,251.284,333.652,2086.0,1.4861,0.0,8683.0,1.739,0.0,0.0,9151.0,2.5899,360.77,345.577,3146.0,3.7508,0.0,9645.0,1.182,0.0207,335.636,7400.0,1.5,361.804,319.847,2696.0,3.3383,0.1484,11653.0,1.0298,0.0172,0.0,6110.0,3.126,75.0,18.0,313.0,0.0,0.0,1502.0,0.0,0.0,0.0,428.0,0.0,1106.144,896.554,1683.0,14.6168,0.0,4406.0,0.4085,0.0,0.0,2801.0,6.9618,0.0,150.004,0.0,0.0,0.0,1362.0,0.0,0.0,0.0,824.0,0.0
1558198500,74.0,26.728,393.0,0.0,0.0,1795.0,0.0,0.0,7.574,1921.0,0.0,334.994,663.324,1358.0,9.352,0.3682,3128.0,0.6394,0.0,0.0,1933.0,0.7243,244.656,565.453,793.0,0.0,0.0,4629.0,0.1728,0.0,0.0,6644.0,0.2107,400.028,740.547,1819.0,1.1545,0.0,3381.0,0.4141,0.0,0.0,2589.0,1.1587,55.0,32.338,268.0,0.0,0.0,821.0,0.0,0.0,0.0,881.0,0.0,45.298,32.36,546.0,0.0,0.0,3153.0,0.0,0.0,0.0,2828.0,0.0,8.785,37.0,908.0,0.0,0.0,2875.0,0.0,0.0,0.0,2988.0,0.0,7.0,38.36,353.0,0.0,0.0,1237.0,0.0,0.0,0.0,1241.0,0.0,202.072,231.0,2982.0,2.4145,0.0,12393.0,1.2346,0.0,0.0,6211.0,4.6852,408.325,274.174,521.0,0.0,0.1919,1973.0,0.5068,0.0,0.0,2667.0,0.0,198.728,314.0,2308.0,2.5563,0.0,9008.0,1.5098,0.0,0.0,10820.0,2.0148,269.55,347.809,2848.0,2.5281,0.0,9896.0,1.445,0.0202,352.192,7450.0,1.3691,380.593,323.198,2701.0,3.0729,0.1481,11902.0,1.0586,0.0,0.0,8357.0,2.3453,67.0,16.112,320.0,0.0,0.0,1484.0,0.0,0.0,0.0,434.0,0.0,1134.438,1211.73,1774.0,13.9233,0.0,4119.0,0.9711,0.0243,0.0,2759.0,6.7053,0.0,141.085,0.0,0.0,0.0,1361.0,0.0,0.0,0.0,840.0,0.0
1558198800,5.0,21.709,397.0,0.0,0.0,1791.0,0.0,0.0,0.0,1945.0,0.0,210.446,594.365,1277.0,2.1926,0.3915,3027.0,0.3304,0.0,0.0,2013.0,0.7452,206.964,600.003,856.0,0.1168,0.0,4621.0,0.1731,0.0,0.0,6634.0,0.3919,473.328,690.037,1596.0,0.0627,0.0,3479.0,0.6611,0.0,0.0,2684.0,1.1177,23.0,31.312,287.0,0.0,0.0,836.0,0.0,0.0,0.0,875.0,0.0,50.264,40.0,561.0,0.0,0.0,3097.0,0.0,0.0,0.0,2906.0,0.0,8.364,36.258,919.0,0.0,0.0,2882.0,0.0,0.0,0.0,3044.0,0.0,6.0,37.257,345.0,0.0,0.0,1241.0,0.0,0.0,0.0,1245.0,0.0,218.135,202.184,2473.0,2.3049,0.0,12388.0,0.9768,0.0,0.0,6219.0,4.4541,208.482,260.36,548.0,0.7299,0.1825,1800.0,0.2222,0.0,0.0,2678.0,0.112,292.012,312.76,2000.0,1.1,0.0,9273.0,1.5745,0.0,0.0,9145.0,2.6025,252.709,354.005,3199.0,2.6883,0.0,10488.0,0.9535,0.0477,0.0,7464.0,1.3532,406.0,338.918,3433.0,3.4664,0.1165,11866.0,0.9523,0.0,0.0,6110.0,3.3552,70.0,76.036,326.0,0.3067,0.0,1492.0,0.0,0.0,0.0,438.0,0.0,,1247.726,,,,4201.0,0.3809,0.0,0.0,2910.0,7.354,0.0,138.148,0.0,0.0,0.0,1352.0,0.0,0.0,0.0,831.0,0.0
1558199100,25.0,26.949,403.0,0.0,0.0,1804.0,0.0,0.0,0.0,1925.0,0.0,241.758,645.788,1207.0,2.237,0.4143,3128.0,0.5435,0.0,0.0,1980.0,0.8081,281.836,613.978,847.0,0.2361,0.0,4662.0,0.1287,0.0,0.0,6799.0,0.3089,299.052,616.728,1658.0,0.1206,0.0,3332.0,0.3601,0.12,0.0,2605.0,1.1516,25.0,33.335,281.0,0.0,0.0,830.0,0.0,0.0,0.0,872.0,0.0,11.841,38.754,559.0,0.0,0.0,3095.0,0.0,0.0,0.0,2870.0,0.0,19.01,35.0,899.0,0.0,0.0,2869.0,0.0,0.0,11.93,3025.0,0.0,13.0,32.0,332.0,0.0,0.0,1208.0,0.0,0.0,0.0,1220.0,0.0,236.214,263.0,3143.0,2.5772,0.0,12996.0,1.2542,0.0,0.0,6340.0,3.8959,178.259,282.605,558.0,0.7168,0.1792,1978.0,0.6067,0.1011,0.0,2687.0,0.0,281.536,354.976,2102.0,1.6175,0.0,9268.0,1.4674,0.0,0.0,9120.0,2.4781,365.36,402.596,2804.0,2.1398,0.0,10107.0,1.2566,0.0099,0.0,7369.0,1.357,324.101,344.664,3064.0,3.7859,0.1305,12087.0,1.1583,0.0331,0.0,6049.0,3.1245,63.0,20.07,320.0,0.0,0.0,1493.0,0.0,0.0,8.0,427.0,0.0,895.216,1159.537,1708.0,14.6956,0.0,4579.0,0.7425,0.0,0.0,2899.0,6.9679,0.0,194.136,0.0,0.0,0.0,1364.0,0.0,0.0,0.0,843.0,0.0
1558199400,5.0,23.426,401.0,0.0,0.0,1810.0,0.0,0.0,0.0,1941.0,0.0,225.87,604.744,1355.0,4.059,0.369,3008.0,0.4322,0.0,0.0,2002.0,0.8991,323.808,458.939,852.0,0.1174,0.0,4561.0,0.1754,0.0,0.0,6679.0,0.2396,486.945,640.185,1629.0,1.4733,0.0,3015.0,0.199,0.0,0.0,2562.0,1.249,6.0,31.304,280.0,0.0,0.0,837.0,0.0,0.0,0.0,879.0,0.0,7.932,35.0,577.0,0.0,0.0,3162.0,0.0,0.0,0.0,2883.0,0.0,23.785,36.578,908.0,0.0,0.0,2938.0,0.0,0.0,13.0,3038.0,0.0,6.0,37.532,347.0,0.0,0.0,1249.0,0.0,0.0,0.0,1253.0,0.0,193.886,249.916,3151.0,1.8089,0.0,12510.0,1.0152,0.0,0.0,6368.0,3.9259,276.944,245.385,530.0,0.3774,0.1887,1962.0,0.2039,0.0,0.0,2681.0,0.2611,230.829,340.117,1509.0,1.9881,0.0,8841.0,1.7419,0.0,0.0,11820.0,1.9205,303.417,350.753,2479.0,1.4119,0.0,9746.0,0.944,0.0,0.0,7392.0,1.1093,260.429,331.0,3117.0,4.684,0.1283,11330.0,0.9974,0.0,0.0,6047.0,3.2744,189.0,17.459,315.0,0.0,0.0,1496.0,0.0,0.0,55.0,437.0,0.0,815.0,733.28,1961.0,12.5956,0.0,4124.0,0.291,0.0,0.0,2899.0,6.4505,0.0,259.112,0.0,0.0,0.0,1368.0,0.0,0.0,0.0,794.0,0.0
1558199700,47.0,67.84,392.0,0.0,0.0,1815.0,0.0,0.0,0.0,1958.0,0.0,283.043,647.186,1351.0,2.8868,0.3701,2876.0,0.4868,0.0,0.0,1847.0,0.758,1407.738,459.202,934.0,1.0707,0.0,4639.0,0.1293,0.0,0.0,6719.0,0.2381,283.95,692.286,1525.0,1.1803,0.0,3220.0,0.4037,0.0,0.0,2538.0,1.182,5.0,28.659,287.0,0.0,0.0,841.0,0.0,0.0,0.0,881.0,0.0,21.912,36.648,572.0,0.0,0.0,3164.0,0.0,0.0,0.0,2914.0,0.0,51.56,33.534,901.0,0.0,0.0,2952.0,0.0,0.0,10.0,3034.0,0.0,23.0,41.838,340.0,0.0,0.0,1241.0,0.0,0.0,0.0,1237.0,0.0,213.875,234.0,3375.0,2.4593,0.0,12374.0,1.3173,0.0162,0.0,6128.0,4.1449,244.04,251.864,562.0,0.0,0.0,1926.0,0.6231,0.0,0.0,2698.0,0.2595,242.538,374.536,2097.0,1.4783,0.0,8840.0,1.5045,0.0,0.0,9066.0,2.4708,252.416,358.0,3293.0,2.7634,0.0,9929.0,1.3697,0.0,0.0,7238.0,1.2434,309.36,350.18,3080.0,4.1234,0.1299,11594.0,1.1558,0.0,0.0,5974.0,3.4483,68.0,25.939,316.0,0.0,0.0,1555.0,0.0,0.0,53.0,439.0,0.0,927.152,870.344,1876.0,14.2857,0.0,4074.0,0.6382,0.0,0.0,2759.0,6.4154,0.0,143.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,836.0,0.0
1558200000,23.0,22.716,410.0,0.0,0.0,1821.0,0.0,0.0,0.0,1956.0,0.0,432.146,632.526,1309.0,2.3682,0.382,3067.0,0.4565,0.0,0.0,1965.0,0.6616,282.185,525.01,1035.0,3.6715,0.0,4557.0,0.1756,0.0,0.0,6725.0,0.2082,438.048,592.13,1636.0,0.3667,0.0,3130.0,0.5431,0.0319,0.0,2627.0,1.142,66.0,28.624,285.0,0.0,0.0,844.0,0.0,0.0,0.0,897.0,0.0,23.496,36.371,572.0,0.0,0.0,3138.0,0.0,0.0,0.0,2915.0,0.0,21.625,34.0,879.0,0.0,0.0,2968.0,0.0,0.0,13.822,3089.0,0.0,13.0,38.242,351.0,0.0,0.0,1247.0,0.0,0.0,0.0,1255.0,0.0,192.312,219.456,3445.0,1.9158,0.0,12136.0,0.9476,0.0,0.0,6160.0,3.9773,281.433,310.336,589.0,0.0,0.0,1921.0,0.2082,0.0,0.0,2744.0,0.0,229.012,327.697,2264.0,1.3251,0.0,8829.0,1.7216,0.0,0.0,9084.0,2.3558,276.94,334.0,2510.0,0.996,0.0,9559.0,0.9938,0.0105,0.0,7181.0,1.1976,308.958,333.168,3323.0,4.845,0.1204,11474.0,0.9674,0.0,0.0,6031.0,3.1836,65.0,74.015,331.0,0.0,0.0,1502.0,0.0,0.0,7.0,441.0,0.0,819.047,794.88,1499.0,14.8766,0.0,4070.0,0.2948,0.0,0.0,2768.0,6.7558,0.0,139.376,0.0,0.0,0.0,1368.0,0.0,0.0,0.0,844.0,0.0
1558200300,23.0,22.4,400.0,0.0,0.0,1806.0,0.0,0.0,0.0,1972.0,0.0,1206.69,623.276,1331.0,2.3291,0.3757,2931.0,0.5459,0.0,0.0,1969.0,0.711,300.612,468.684,984.0,1.4228,0.0,4448.0,0.1349,0.0,0.0,6569.0,0.2436,543.472,637.919,1692.0,0.0,0.0,3399.0,0.559,0.0,0.0,2584.0,1.161,10.0,30.592,283.0,0.0,0.0,852.0,0.0,0.0,0.0,894.0,0.0,13.622,42.527,557.0,0.0,0.0,3134.0,0.0,0.0,0.0,2928.0,0.0,24.154,37.168,923.0,0.0,0.0,2958.0,0.0,0.0,20.471,3049.0,0.0,49.0,37.462,347.0,0.0,0.0,1269.0,0.0,0.0,0.0,1242.0,0.0,212.163,220.0,2771.0,2.2735,0.0,12191.0,1.296,0.0,0.0,6512.0,3.5473,207.874,261.686,507.0,0.5917,0.1972,1876.0,0.533,0.0,0.0,2763.0,0.0,271.416,336.92,2154.0,2.0891,0.0,8913.0,1.5932,0.0,0.0,9008.0,2.2647,292.925,336.04,2712.0,3.9454,0.0,9741.0,1.3962,0.0103,0.0,7273.0,1.1825,309.88,349.0,2889.0,2.2845,0.1385,11477.0,1.1763,0.0349,0.0,5984.0,3.1751,64.0,21.012,318.0,0.0,0.0,1494.0,0.0,0.0,54.0,435.0,0.0,755.615,816.556,1715.0,13.9942,0.0,3992.0,0.7515,0.0,0.0,2806.0,6.6287,0.0,146.085,0.0,0.0,0.0,1353.0,0.0,0.0,0.0,831.0,0.0
1558200600,10.0,25.007,404.0,0.0,0.0,1830.0,0.0,0.0,0.0,1987.0,0.0,318.196,570.94,1258.0,3.4181,0.3975,2880.0,0.3472,0.0,0.0,1924.0,0.5717,323.752,522.4,916.0,1.7467,0.0,4600.0,0.1739,0.0,0.0,6675.0,0.2247,444.9,624.992,1550.0,0.5806,0.0,3063.0,0.1959,0.0653,0.0,2502.0,1.4788,14.0,27.647,282.0,0.0,0.0,863.0,0.0,0.0,0.0,892.0,0.0,7.931,34.341,569.0,0.0,0.0,3155.0,0.0,0.0,0.0,2936.0,0.0,6.152,35.0,931.0,0.0,0.0,2959.0,0.0,0.0,10.403,3099.0,0.0,14.0,34.72,347.0,0.0,0.0,1267.0,0.0,0.0,0.0,1265.0,0.0,182.814,209.95,3040.0,2.1711,0.0,12123.0,1.0641,0.0412,0.0,6247.0,4.0179,274.0,222.264,466.0,0.0,0.2146,1959.0,0.2042,0.1021,0.0,2688.0,0.0,237.185,315.528,1621.0,2.3442,0.0,8974.0,1.6381,0.0,0.0,10872.0,1.8948,269.83,332.94,3087.0,2.3324,0.0,9033.0,0.9742,0.0111,0.0,7417.0,1.1325,302.164,350.0,2871.0,3.3438,0.1393,11365.0,0.9855,0.0,0.0,8166.0,2.5349,72.0,18.971,324.0,0.0,0.0,1534.0,0.0,0.0,365.0,444.0,0.0,688.36,872.781,1864.0,12.5,0.0,4573.0,0.3061,0.0,0.0,2720.0,6.6176,0.0,135.532,0.0,0.0,0.0,1367.0,0.0,0.0,0.0,841.0,0.0
1558200900,22.0,26.188,408.0,0.0,0.0,1802.0,0.0,0.0,0.0,1955.0,0.0,1200.869,641.56,1421.0,3.3779,0.3519,3022.0,0.5295,0.0,0.0,2002.0,0.0,529.77,461.19,794.0,0.0,0.0,4635.0,0.1294,0.0,0.0,6634.0,0.2412,248.8,688.418,1600.0,0.1875,0.0,3406.0,0.4404,0.0587,0.0,2544.0,2.2406,23.0,35.2,284.0,0.0,0.0,860.0,0.0,0.0,0.0,899.0,0.0,23.935,35.0,546.0,0.0,0.0,3149.0,0.0,0.0,0.0,2928.0,0.0,23.585,33.0,926.0,0.0,0.0,2901.0,0.0,0.0,13.269,3061.0,0.0,56.0,38.284,333.0,0.0,0.0,1225.0,0.0,0.0,0.0,1242.0,0.0,273.606,249.0,2659.0,1.7676,0.0,12311.0,1.2184,0.0081,0.0,5984.0,3.7934,272.786,284.435,549.0,0.7286,0.1821,2015.0,0.8933,0.0993,0.0,2706.0,0.037,313.914,352.48,1467.0,2.1813,0.0,8892.0,1.5407,0.0112,0.0,9077.0,2.3246,326.468,329.448,3255.0,2.0276,0.0,9343.0,1.4235,0.0107,0.0,7169.0,1.2136,259.324,321.296,2930.0,2.3891,0.1365,11187.0,1.1531,0.0,0.0,6030.0,3.4494,63.0,26.0,306.0,0.0,0.0,1510.0,0.0,0.0,7.0,424.0,0.0,1290.842,870.035,1599.0,14.5716,0.0,4235.0,1.1806,0.0,0.0,2665.0,6.2664,0.0,182.88,0.0,0.0,0.0,1380.0,0.0,0.0,0.0,841.0,0.0
1558201200,5.0,28.004,411.0,0.0,0.0,1847.0,0.0,0.0,0.0,1991.0,0.0,1200.869,641.56,1421.0,3.3779,0.3519,3022.0,0.5295,0.0,0.0,2002.0,0.0,529.77,461.19,794.0,0.0,0.0,4635.0,0.1294,0.0,0.0,6634.0,0.2412,248.8,688.418,1600.0,0.1875,0.0,3406.0,0.4404,0.0587,0.0,2544.0,2.2406,6.0,36.205,289.0,0.0,0.0,861.0,0.0,0.0,0.0,883.0,0.0,46.125,35.291,574.0,0.0,0.0,3213.0,0.0,0.0,0.0,2964.0,0.0,24.565,35.521,926.0,0.0,0.0,3004.0,0.0,0.0,15.0,3097.0,0.0,25.0,35.165,356.0,0.0,0.0,1267.0,0.0,0.0,0.0,1258.0,0.0,273.606,249.0,2659.0,1.7676,0.0,12311.0,1.2184,0.0081,0.0,5984.0,3.7934,272.786,284.435,549.0,0.7286,0.1821,2015.0,0.8933,0.0993,0.0,2727.0,0.0733,313.914,352.48,1467.0,2.1813,0.0,8892.0,1.5407,0.0112,0.0,9077.0,2.3246,326.468,329.448,3255.0,2.0276,0.0,9343.0,1.4235,0.0107,0.0,7169.0,1.2136,259.324,321.296,2930.0,2.3891,0.1365,11187.0,1.1531,0.0,0.0,6030.0,3.4494,63.0,26.0,306.0,0.0,0.0,1510.0,0.0,0.0,7.0,439.0,0.0,1290.842,870.035,1599.0,14.5716,0.0,4235.0,1.1806,0.0,0.0,2665.0,6.2664,0.0,182.88,0.0,0.0,0.0,1380.0,0.0,0.0,0.0,841.0,0.0
1558201500,7.0,26.0,408.0,0.0,0.0,1839.0,0.0,0.0,0.0,1967.0,0.0,251.056,647.761,1324.0,3.0967,0.3776,2867.0,0.5581,0.0,0.0,1943.0,0.0,230.13,769.044,935.0,1.0695,0.0,4739.0,0.1266,0.0,0.0,6820.0,0.2199,603.644,746.8,1454.0,1.9945,0.0,3350.0,0.3582,0.0597,0.0,2549.0,1.7654,50.0,29.254,286.0,0.0,0.0,854.0,0.0,0.0,0.0,901.0,0.0,13.58,35.355,570.0,0.0,0.0,3229.0,0.0,0.0,0.0,2941.0,0.0,53.846,36.0,921.0,0.0,0.0,3007.0,0.0,0.0,24.714,3136.0,0.0,6.0,35.29,348.0,0.0,0.0,1282.0,0.0,0.0,0.0,1262.0,0.0,221.824,224.35,3198.0,2.7517,0.0,12060.0,1.2438,0.0,0.0,6157.0,3.7193,287.0,304.936,465.0,0.4301,0.2151,1863.0,0.5368,0.0,0.0,2703.0,0.0,262.956,356.0,1914.0,2.5078,0.0,8905.0,1.5272,0.0,0.0,11720.0,1.9795,295.798,308.0,3078.0,2.0468,0.0,9588.0,1.3872,0.0209,0.0,7338.0,1.1856,236.647,311.826,2979.0,2.3834,0.1343,11588.0,1.1132,0.0,0.0,6054.0,3.3036,184.0,26.492,329.0,0.0,0.0,1488.0,0.0,0.0,10.0,432.0,0.0,513.585,796.433,1605.0,14.704,0.0,4067.0,1.0081,0.0492,0.0,2778.0,5.1116,0.0,152.85,0.0,0.0,0.0,1350.0,0.0,0.0,0.0,829.0,0.0
1558201800,27.0,26.655,402.0,0.0,0.0,1845.0,0.0,0.0,0.0,1975.0,0.0,247.72,599.0,1556.0,2.2494,0.3213,2898.0,0.4141,0.0,0.0,1863.0,0.4831,248.047,632.66,881.0,0.227,0.0,4520.0,0.1991,0.0,0.0,6825.0,0.2344,237.128,669.744,1552.0,1.2887,0.0,3188.0,0.1882,0.0,0.0,2456.0,2.2394,52.0,29.902,285.0,0.0,0.0,863.0,0.0,0.0,0.0,923.0,0.0,48.9,41.789,577.0,0.0,0.0,3243.0,0.0,0.0,0.0,2995.0,0.0,21.032,33.477,914.0,0.0,0.0,3009.0,0.0,0.0,25.0,3097.0,0.0,14.0,41.424,352.0,0.0,0.0,1279.0,0.0,0.0,0.0,1254.0,0.0,201.596,212.0,2734.0,3.1456,0.0,11446.0,1.0484,0.0,0.0,6008.0,3.8782,280.49,257.584,590.0,0.0,0.0,1888.0,0.2119,0.0,0.0,2638.0,0.0379,262.485,330.895,1800.0,2.1111,0.0,8935.0,1.6452,0.0,0.0,8946.0,2.6269,261.51,328.021,2565.0,1.8713,0.0,9492.0,0.9587,0.0421,0.0,6977.0,1.2326,348.896,348.392,2511.0,2.0709,0.1593,11290.0,1.0009,0.0,0.0,5817.0,3.3866,68.0,17.0,319.0,0.0,0.0,1514.0,0.0,0.0,364.0,431.0,0.0,3889.728,1111.587,1572.0,14.5038,0.0,4229.0,0.6857,0.0473,0.0,2756.0,5.1524,0.0,145.36,0.0,0.0,0.0,1380.0,0.0,0.0,0.0,800.0,0.0
1558202100,10.0,28.296,419.0,0.0,0.0,1852.0,0.0,0.0,0.0,1989.0,0.0,320.44,619.74,1260.0,9.4444,0.3968,2815.0,0.5684,0.0,0.0,1863.0,0.4831,334.56,541.882,932.0,0.0,0.0,4618.0,0.1299,0.0,0.0,6825.0,0.2344,296.28,628.324,1630.0,1.411,0.0,3144.0,0.3181,0.0,0.0,2456.0,2.2394,5.0,31.0,287.0,0.0,0.0,870.0,0.0,0.0,0.0,922.0,0.0,7.778,37.283,574.0,0.0,0.0,3245.0,0.0,0.0,0.0,3010.0,0.0,15.671,33.0,937.0,0.0,0.0,2991.0,0.0,0.0,12.349,3151.0,0.0,5.0,38.96,355.0,0.0,0.0,1302.0,0.0,0.0,0.0,1267.0,0.0,188.0,231.444,2838.0,2.537,0.0,12041.0,1.2208,0.0,0.0,6011.0,3.843,210.0,271.979,493.0,0.0,0.2028,1904.0,0.5252,0.0,0.0,2688.0,0.0,237.704,312.716,1573.0,2.9243,0.0,8969.0,1.6167,0.0,0.0,8946.0,2.6269,251.912,332.688,2386.0,1.425,0.0,9606.0,1.4574,0.2915,0.0,6977.0,1.2326,276.445,330.981,2686.0,1.452,0.1489,11386.0,1.1066,0.0176,0.0,5817.0,3.3866,62.0,15.08,315.0,0.0,0.0,1480.0,0.0,0.0,5.0,428.0,0.0,851.168,847.09,1629.0,14.9785,0.0,3955.0,0.708,0.1011,0.0,2756.0,5.1524,0.0,137.13,0.0,0.0,0.0,1370.0,0.0,0.0,0.0,800.0,0.0
